,entry_percentile,sigma_mult,otm_pts,long_dte_weeks,total_return,cagr,max_dd,win_rate,trades,avg_trade_dur,score
170,0.3,0.5,10,3,-0.6226915361495222,-0.38574560331204977,-0.676,0.14285714285714285,7,1,0.3404639175257732
171,0.1,0.5,2,3,0.04961939038943086,0.024509341289493003,-0.04966511868212966,1,1,1,0.33213058419243985
172,0.3,0.8,10,3,-0.6226915360456029,-0.3857456032274599,-0.6759999999072351,0.14285714285714285,7,1,0.3308726067746686
173,0.9,0.5,1,26,0.08642777287330561,0.04231846039169129,-0.023878293785066073,0.7631578947368421,38,1.131578947368421,0.3306578301423662
174,0.1,1,2,3,0.6430115809315116,0.2818001329893485,0,1,1,1,0.33036941580756013
175,0.3,0.5,1,15,0.2305408776175908,0.10929747030162784,-0.011153841766327444,0.8571428571428571,7,1,0.32890279823269514
176,0.1,0.8,2,5,0.6360077288069486,0.27906517770086614,0,1,1,1,0.3286512027491409
177,0.3,0.5,4,5,-0.5728242408438039,-0.34641315867270084,-0.6759989696648482,0.14285714285714285,7,1,0.32815414825724104
178,0.7,0.5,1,26,0.11720869084617402,0.05698093211096955,-0.017307936741942424,0.8928571428571429,28,1.1071428571428572,0.3277368679430535
179,0.3,0.8,1,5,0.6350553284018636,0.2786928201885954,0,0.8571428571428571,7,1,0.32693298969072165
180,0.3,1,10,3,-0.6226910291304908,-0.38574519060123813,-0.6759995436407376,0.14285714285714285,7,1,0.32425748649975455
181,0.3,0.8,3,5,-0.4370789684783709,-0.2497193648229823,-0.5310335707679716,0.14285714285714285,7,1,0.3190108001963672
182,0.3,1,4,5,-0.520080219241837,-0.3072375726425667,-0.6232549480628827,0.14285714285714285,7,1.1428571428571428,0.31822533136966125
183,0.3,0.5,3,5,-0.5807173843672597,-0.35247964075811455,-0.674671986656855,0.14285714285714285,7,1,0.3181026018654885
184,0.1,1,5,26,0.06520493940420735,0.03208766071696023,-0.02791838506140013,1,1,1,0.31810260186548844
185,0.3,0.8,4,5,-0.5644911434203597,-0.34006905165794776,-0.667665872241406,0.14285714285714285,7,1,0.3178325969563083
186,0.3,0.5,5,3,-0.6457551486446147,-0.4048152796354856,-0.675999997908504,0.14285714285714285,7,1,0.31758713794796267
187,0.9,1,1,26,0.08524193496382404,0.041749458825788954,-0.018619181137165305,0.9310344827586207,29,1.4827586206896552,0.31293568973981345
188,0.1,0.8,5,26,-0.001493971276402939,-0.0007472648405724147,-0.05478963295390282,1,1,1,0.31138929798723614
189,0.3,0.5,2,3,-0.3902556276124478,-0.21913869836727584,-0.4066623081243762,0.42857142857142855,7,1,0.31120520373097693
